,GO Primary Key,Council District,GO Highest Offense Desc,Highest NIBRS/UCR Offense Description,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate,latitude,longitude
770,20155035097,7,THEFT                         ,Theft,10-Aug-15,10107 RESEARCH BLVD NB                                                                              ,N,2-Feb-16,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
771,20155038565,7,THEFT BY SHOPLIFTING          ,Theft,1-Sep-15,10107 RESEARCH BLVD NB                                                                              ,,,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
772,20152560963,7,THEFT BY SHOPLIFTING          ,Theft,13-Sep-15,10107 RESEARCH BLVD NB                                                                              ,,,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
773,20155044959,7,THEFT                         ,Theft,11-Oct-15,10107 RESEARCH BLVD NB                                                                              ,N,16-Oct-15,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
774,20155046759,7,THEFT BY SHOPLIFTING          ,Theft,22-Oct-15,10107 RESEARCH BLVD NB                                                                              ,N,26-Oct-15,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
775,20155046761,7,THEFT BY SHOPLIFTING          ,Theft,22-Oct-15,10107 RESEARCH BLVD NB                                                                              ,N,26-Oct-15,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
776,20155049553,7,THEFT                         ,Theft,10-Nov-15,10107 RESEARCH BLVD NB                                                                              ,,,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
777,20155051099,7,BURGLARY OF VEHICLE           ,Theft,19-Nov-15,10107 RESEARCH BLVD NB                                                                              ,N,20-Nov-15,A,78759,17.53,3112275,10116346,36.0054791,-78.940353
778,20155001383,7,THEFT BY SHOPLIFTING          ,Theft,11-Jan-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,14-Jan-15,A,78759,17.53,3112264,10116438,0,0
779,20155002803,7,THEFT BY SHOPLIFTING          ,Theft,21-Jan-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,26-Jan-15,A,78759,17.53,3112264,10116438,0,0
780,20155004590,7,THEFT                         ,Theft,2-Feb-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,12-Feb-15,A,78759,17.53,3112264,10116438,0,0
781,20155006917,7,THEFT                         ,Theft,17-Feb-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,24-Mar-15,A,78759,17.53,3112264,10116438,0,0
782,20155013064,7,THEFT                         ,Theft,29-Mar-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,30-Mar-15,A,78759,17.53,3112264,10116438,0,0
783,20155015623,7,THEFT                         ,Theft,14-Apr-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,15-Apr-15,A,78759,17.53,3112264,10116438,0,0
784,20155015848,7,THEFT BY SHOPLIFTING          ,Theft,15-Apr-15,10107 RESEARCH BLVD SVRD NB                                                                         ,C,11-Dec-15,A,78759,17.53,3112264,10116438,0,0
785,20151121302,7,THEFT BY SHOPLIFTING          ,Theft,22-Apr-15,10107 RESEARCH BLVD SVRD NB                                                                         ,,,A,78759,17.53,3112264,10116438,0,0
786,20155018359,7,THEFT BY SHOPLIFTING          ,Theft,30-Apr-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,23-Jun-15,A,78759,17.53,3112264,10116438,0,0
787,20155025878,7,THEFT                         ,Theft,15-Jun-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,29-Oct-15,A,78759,17.53,3112264,10116438,0,0
788,20151781477,7,THEFT                         ,Theft,27-Jun-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,31-Jul-15,A,78759,17.53,3112264,10116438,0,0
789,20155027988,7,THEFT BY SHOPLIFTING          ,Theft,28-Jun-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,30-Jun-15,A,78759,17.53,3112264,10116438,0,0
790,20155030179,7,THEFT BY SHOPLIFTING          ,Theft,11-Jul-15,10107 RESEARCH BLVD SVRD NB                                                                         ,,,A,78759,17.53,3112264,10116438,0,0
791,20155031361,7,THEFT BY SHOPLIFTING          ,Theft,18-Jul-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,25-Jan-16,A,78759,17.53,3112264,10116438,0,0
792,20155031359,7,THEFT BY SHOPLIFTING          ,Theft,18-Jul-15,10107 RESEARCH BLVD SVRD NB                                                                         ,C,25-Jan-16,A,78759,17.53,3112264,10116438,0,0
793,20155034164,7,THEFT BY SHOPLIFTING          ,Theft,4-Aug-15,10107 RESEARCH BLVD SVRD NB                                                                         ,,,A,78759,17.53,3112264,10116438,0,0
794,20152201353,7,THEFT                         ,Theft,8-Aug-15,10107 RESEARCH BLVD SVRD NB                                                                         ,C,21-Aug-15,A,78759,17.53,3112264,10116438,0,0
795,20155035822,7,THEFT BY SHOPLIFTING          ,Theft,15-Aug-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,3-Mar-16,A,78759,17.53,3112264,10116438,0,0
796,20155039667,7,THEFT BY SHOPLIFTING          ,Theft,8-Sep-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,21-Sep-15,A,78759,17.53,3112264,10116438,0,0
797,20155044727,7,THEFT                         ,Theft,9-Oct-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,13-Oct-15,A,78759,17.53,3112264,10116438,0,0
798,20155045711,7,THEFT BY SHOPLIFTING          ,Theft,15-Oct-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,22-Oct-15,A,78759,17.53,3112264,10116438,0,0
799,20155049565,7,THEFT BY SHOPLIFTING          ,Theft,10-Nov-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,18-Nov-15,A,78759,17.53,3112264,10116438,0,0
800,20156901129,7,THEFT BY SHOPLIFTING          ,Theft,1-Dec-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,4-Dec-15,A,78759,17.53,3112264,10116438,0,0
801,20155054154,7,BURGLARY OF VEHICLE           ,Theft,11-Dec-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,15-Dec-15,A,78759,17.53,3112264,10116438,0,0
802,20153491411,7,THEFT BY SHOPLIFTING          ,Theft,15-Dec-15,10107 RESEARCH BLVD SVRD NB                                                                         ,C,27-Dec-15,A,78759,17.53,3112264,10116438,0,0
803,20155055072,7,THEFT BY SHOPLIFTING          ,Theft,17-Dec-15,10107 RESEARCH BLVD SVRD NB                                                                         ,N,29-Dec-15,A,78759,17.53,3112264,10116438,0,0
804,20155056187,7,THEFT                         ,Theft,24-Dec-15,10107 RESEARCH BLVD SVRD NB                                                                         ,,,A,78759,17.53,3112264,10116438,0,0
805,20151101505,4,AUTO THEFT                    ,Auto Theft,20-Apr-15,10108 ANNIE OAKLEY TRL                                                                              ,N,29-Apr-15,E,78753,18.23,3130609,10107603,30.3682705,-97.68845712
806,20153420962,5,BURGLARY OF RESIDENCE         ,Burglary,8-Dec-15,10108 WADING POOL PATH                                                                              ,N,14-Dec-15,F,78748,24.21,3090745,10033949,30.1684014,-97.8200318
807,20155055954,5,THEFT                         ,Theft,23-Dec-15,10109 BRANTLEY BND                                                                                  ,N,23-Dec-15,F,78748,17.48,3084868,10036188,0,0
808,20155018895,7,BURGLARY OF VEHICLE           ,Theft,4-May-15,10109 MC KALLA PL                                                                                   ,N,6-May-15,A,78758,18.49,3120553,10112828,30.3832555,-97.71981133
809,20152520888,4,BURGLARY OF RESIDENCE         ,Burglary,9-Sep-15,10109 QUAIL HUTCH DR                                                                                ,N,11-Sep-15,E,78758,18.21,3124407,10110655,30.37706,-97.70787616
810,2015660588,4,AUTO THEFT                    ,Auto Theft,7-Mar-15,10109 WOODSTOCK DR                                                                                  ,N,19-Mar-15,E,78753,18.33,3134606,10105458,52.5951645,-1.858982026
811,20155001436,9,THEFT                         ,Theft,12-Jan-15,1010 AVONDALE RD                                                                                    ,N,24-Apr-15,H,78704,14.02,3115813,10063462,50.8629884,0.5473956
812,20151090006,4,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,19-Apr-15,1010 BIRD CREEK DR                                                                                  ,O,30-Apr-15,E,78758,18.22,3127513,10108889,30.372073,-97.69810316
813,20153540475,1,BURGLARY NON RESIDENCE        ,Burglary,20-Dec-15,1010 E 10TH ST                                                                                      ,N,21-Dec-15,G,78702,9.01,3118200,10071127,26.15028063,-97.98221152
814,2015410379,3,BURGLARY NON RESIDENCE        ,Burglary,10-Feb-15,1010 E 6TH ST                                                                                       ,N,14-Feb-15,G,78702,9.02,3117845,10069776,30.265153,-97.731691
815,20151980815,3,THEFT                         ,Theft,17-Jul-15,1010 E CESAR CHAVEZ ST                                                                              ,N,28-Jul-15,G,78702,9.02,3117252,10068057,30.260505,-97.733706
816,20152130661,3,BURGLARY OF COIN-OP MACHINE   ,Theft,1-Aug-15,1010 E CESAR CHAVEZ ST                                                                              ,N,7-Aug-15,G,78702,9.02,3117252,10068057,30.260505,-97.733706
817,2015620977,2,BURGLARY OF RESIDENCE         ,Burglary,3-Mar-15,1010 ECHO LN                                                                                        ,N,4-Mar-15,F,78745,24.24,3098601,10045014,32.7250151,-117.2209388
818,20158001530,1,BURGLARY OF VEHICLE           ,Theft,6-May-15,1010 FLORADALE DR                                                                                   ,N,7-May-15,E,78753,18.33,3134259,10106144,30.364057,-97.67697228
819,20158002422,1,BURGLARY OF VEHICLE           ,Theft,21-Jul-15,1010 FLORADALE DR                                                                                   ,N,23-Jul-15,E,78753,18.33,3134259,10106144,30.364057,-97.67697228
820,2015811665,4,BURGLARY OF RESIDENCE         ,Burglary,22-Mar-15,1010 LITTLE ELM PARK                                                                                ,N,25-Mar-15,E,78758,18.19,3126091,10105533,30.3628595,-97.70289156
821,20151641035,9,BURG NON RESIDENCE SHEDS      ,Burglary,13-Jun-15,1010 S 5TH ST                                                                                       ,O,22-Jun-15,D,78704,13.05,3109658,10066084,38.4799918,-107.8659582
822,20155034494,9,BURGLARY OF VEHICLE           ,Theft,6-Aug-15,1010 W 23RD ST                                                                                      ,N,25-Aug-15,B,78705,6.04,3112174,10077750,33.40383738,-111.9525864
823,20152660466,9,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,23-Sep-15,1010 W 23RD ST                                                                                      ,C,25-Sep-15,B,78705,6.04,3112174,10077750,33.40383738,-111.9525864
824,20151670610,6,BURGLARY OF RESIDENCE         ,Burglary,16-Jun-15,10110 ECHORIDGE DR                                                                                  ,N,9-Jul-15,A,78750,17.14,3090632,10128951,30.42945827,-97.81290821
825,20151941516,9,AUTO THEFT                    ,Auto Theft,13-Jul-15,1011 1/2 W 25TH ST                                                                                  ,N,14-Jul-15,B,78705,6.03,3112178,10078455,36.12058538,-80.26223609
826,20153000416,4,THEFT                         ,Theft,27-Oct-15,10111 BLOCK N LAMAR BLVD                                                                            ,N,4-Nov-15,E,78753,18.23,3129379,10108475,0,0
827,20155020195,4,THEFT BY SHOPLIFTING          ,Theft,11-May-15,10111 N LAMAR BLVD                                                                                  ,N,12-May-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
828,20155023698,4,THEFT BY SHOPLIFTING          ,Theft,2-Jun-15,10111 N LAMAR BLVD                                                                                  ,N,8-Jun-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
829,20155036274,4,THEFT                         ,Theft,18-Aug-15,10111 N LAMAR BLVD                                                                                  ,N,25-Aug-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
830,20155040315,4,THEFT BY SHOPLIFTING          ,Theft,12-Sep-15,10111 N LAMAR BLVD                                                                                  ,N,22-Sep-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
831,20152710141,4,ROBBERY BY ASSAULT            ,Robbery,28-Sep-15,10111 N LAMAR BLVD                                                                                  ,C,10-Mar-16,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
832,20152710536,4,AUTO THEFT                    ,Auto Theft,28-Sep-15,10111 N LAMAR BLVD                                                                                  ,C,29-Sep-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
833,20155043258,4,THEFT                         ,Theft,1-Oct-15,10111 N LAMAR BLVD                                                                                  ,N,6-Oct-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
834,20153020960,4,THEFT BY SHOPLIFTING          ,Theft,29-Oct-15,10111 N LAMAR BLVD                                                                                  ,N,6-Nov-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
835,20153191583,4,THEFT BY SHOPLIFTING          ,Theft,15-Nov-15,10111 N LAMAR BLVD                                                                                  ,N,20-Nov-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
836,20155051469,4,THEFT BY SHOPLIFTING          ,Theft,22-Nov-15,10111 N LAMAR BLVD                                                                                  ,N,25-Nov-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
837,20155051602,4,THEFT BY SHOPLIFTING          ,Theft,23-Nov-15,10111 N LAMAR BLVD                                                                                  ,N,25-Nov-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
838,20153500188,4,AGG ROBBERY/DEADLY WEAPON     ,Robbery,16-Dec-15,10111 N LAMAR BLVD                                                                                  ,C,22-Dec-15,E,78753,18.23,3129379,10108475,30.2746922,-97.7524305
839,20155013925,6,BURGLARY OF VEHICLE           ,Theft,3-Apr-15,10112 IVALENES HOPE DR                                                                              ,N,6-Apr-15,A,78717,205.1,3107728,10154558,30.49893995,-97.75764644
840,20155006856,10,BURGLARY OF VEHICLE           ,Theft,17-Feb-15,10114 JOLLYVILLE RD                                                                                 ,N,18-Feb-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
841,20155006864,10,BURGLARY OF VEHICLE           ,Theft,17-Feb-15,10114 JOLLYVILLE RD                                                                                 ,N,18-Feb-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
842,20155033281,10,BURGLARY OF VEHICLE           ,Theft,29-Jul-15,10114 JOLLYVILLE RD                                                                                 ,N,4-Aug-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
843,20155036876,10,BURGLARY OF VEHICLE           ,Theft,21-Aug-15,10114 JOLLYVILLE RD                                                                                 ,N,27-Aug-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
844,20158003018,10,BURGLARY OF VEHICLE           ,Theft,31-Aug-15,10114 JOLLYVILLE RD                                                                                 ,N,7-Sep-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
845,20155042229,10,BURGLARY OF VEHICLE           ,Theft,24-Sep-15,10114 JOLLYVILLE RD                                                                                 ,N,25-Sep-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
846,20155044352,10,BURGLARY OF VEHICLE           ,Theft,7-Oct-15,10114 JOLLYVILLE RD                                                                                 ,N,8-Oct-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
847,20155048881,10,BURGLARY OF VEHICLE           ,Theft,5-Nov-15,10114 JOLLYVILLE RD                                                                                 ,N,6-Nov-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
848,20153231021,10,BURGLARY OF VEHICLE           ,Theft,19-Nov-15,10114 JOLLYVILLE RD                                                                                 ,N,23-Nov-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
849,20155051941,10,BURGLARY OF VEHICLE           ,Theft,25-Nov-15,10114 JOLLYVILLE RD                                                                                 ,N,10-Dec-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
850,20155053574,10,BURGLARY OF VEHICLE           ,Theft,8-Dec-15,10114 JOLLYVILLE RD                                                                                 ,N,8-Dec-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
851,20155054179,10,BURGLARY OF VEHICLE           ,Theft,11-Dec-15,10114 JOLLYVILLE RD                                                                                 ,N,15-Dec-15,A,78759,17.22,3110888,10117037,30.3955201,-97.7503376
852,20155009718,4,BURGLARY OF VEHICLE           ,Theft,8-Mar-15,10117 DIAMONDBACK TRL                                                                               ,N,9-Mar-15,E,78753,18.23,3131723,10107203,30.3671175,-97.68492598
853,20151781671,4,AUTO THEFT                    ,Auto Theft,27-Jun-15,10117 DIAMONDBACK TRL                                                                               ,C,28-Jun-15,E,78753,18.23,3131723,10107203,30.3671175,-97.68492598
854,20152130617,4,BURGLARY OF RESIDENCE         ,Burglary,1-Aug-15,10119 ASPEN ST                                                                                      ,N,6-Aug-15,E,78758,18.22,3127459,10109264,39.966041,-75.205552
855,20155051289,4,THEFT FROM AUTO               ,Theft,21-Nov-15,10119 DIAMONDBACK TRL                                                                               ,N,23-Nov-15,E,78753,18.23,3131653,10107231,30.3672015,-97.68512248
856,20155029982,1,BURGLARY OF VEHICLE           ,Theft,10-Jul-15,1011 E 9TH ST                                                                                       ,N,13-Jul-15,G,78702,9.01,3118263,10070562,32.223915,-110.9560755
857,20155033997,1,BURGLARY OF VEHICLE           ,Theft,3-Aug-15,1011 E 9TH ST                                                                                       ,N,4-Aug-15,G,78702,9.01,3118263,10070562,32.223915,-110.9560755
858,20151611157,3,BURGLARY OF VEHICLE           ,Theft,10-Jun-15,1011 E BEN WHITE BLVD EB                                                                            ,N,15-Jun-15,D,78704,23.08,3111320,10052135,0,0
859,20155041831,9,THEFT OF BICYCLE              ,Theft,22-Sep-15,1011 MILAM PL                                                                                       ,N,20-Oct-15,H,78704,14.02,3115681,10063090,30.246913,-97.739036
860,20151121158,1,BURGLARY OF RESIDENCE         ,Burglary,22-Apr-15,1011 NEWPORT AVE                                                                                    ,N,14-May-15,E,78753,18.33,3134339,10106281,33.77924751,-118.1514127
861,20152050113,9,THEFT FROM PERSON             ,Theft,24-Jul-15,1011 N LAMAR BLVD                                                                                   ,N,27-Jul-15,G,78703,12,3111486,10073420,30.27562625,-97.75166401
862,2015830204,10,BURGLARY OF RESIDENCE         ,Burglary,24-Mar-15,1011 POSSUM TROT                                                                                    ,C,24-Jun-15,B,78703,16.02,3105432,10076618,38.4701196,-79.5322693
863,2015831444,4,BURGLARY OF RESIDENCE         ,Burglary,24-Mar-15,1011 QUAIL PARK DR                                                                                  ,N,2-Apr-15,E,78758,18.19,3126347,10105573,30.362988,-97.70210416
864,20155007832,9,THEFT                         ,Theft,23-Feb-15,1011 W 5TH ST                                                                                       ,N,16-Mar-15,B,78703,12,3110260,10071528,33.42433003,-111.8525773
865,20155028430,9,THEFT OF BICYCLE              ,Theft,30-Jun-15,1011 W 5TH ST                                                                                       ,N,1-Jul-15,B,78703,12,3110260,10071528,33.42433003,-111.8525773
866,20158003880,9,THEFT                         ,Theft,31-Oct-15,1011 W 5TH ST                                                                                       ,N,20-Nov-15,B,78703,12,3110260,10071528,33.42433003,-111.8525773
867,20155032840,7,THEFT BY SHOPLIFTING          ,Theft,27-Jul-15,1011 W ANDERSON LN                                                                                  ,C,17-Nov-15,I,78757,15.04,3122068,10100260,26.64961969,-80.10229585
868,20152111134,7,THEFT BY SHOPLIFTING          ,Theft,30-Jul-15,1011 W ANDERSON LN                                                                                  ,C,4-Aug-15,I,78757,15.04,3122068,10100260,26.64961969,-80.10229585
869,20155033734,7,THEFT BY SHOPLIFTING          ,Theft,1-Aug-15,1011 W ANDERSON LN                                                                                  ,N,3-Aug-15,I,78757,15.04,3122068,10100260,26.64961969,-80.10229585
870,20155020769,10,BURGLARY OF VEHICLE           ,Theft,15-May-15,1011 WAYSIDE DR                                                                                     ,N,19-May-15,B,78703,16.02,3104987,10076855,34.2613847,-118.3364644
871,20155054315,3,THEFT OF AUTO PARTS           ,Theft,13-Dec-15,1011 WILLOW ST                                                                                      ,N,14-Dec-15,G,78702,10,3117083,10067577,42.98436996,-82.429774
872,20155036168,2,BURGLARY OF VEHICLE           ,Theft,17-Aug-15,10120 PINNACLE CREST LOOP                                                                           ,N,18-Aug-15,F,78747,24.28,3108485,10024174,30.13977877,-97.76479577
873,20155025793,5,BURGLARY OF VEHICLE           ,Theft,15-Jun-15,10120 WADING POOL PATH                                                                              ,N,16-Jun-15,F,78748,24.21,3090707,10033830,30.16809,-97.820117
874,20151381216,4,AUTO THEFT                    ,Auto Theft,18-May-15,10125 N IH 35 SVRD NB                                                                               ,N,19-May-15,E,78753,18.33,3132525,10106450,0,0
875,20153171071,4,AUTO THEFT                    ,Auto Theft,13-Nov-15,10125 N IH 35 SVRD NB                                                                               ,O,15-Nov-15,E,78753,18.33,3132525,10106450,0,0
876,20153641363,4,THEFT                         ,Theft,30-Dec-15,10125 N IH 35 SVRD NB                                                                               ,N,4-Jan-16,E,78753,18.33,3132525,10106450,0,0
877,2015171491,5,BURGLARY OF RESIDENCE         ,Burglary,17-Jan-15,10129 MILLA CIR                                                                                     ,N,26-Jan-15,F,78748,24.21,3097768,10032041,30.16270174,-97.79778911
878,20155012599,9,THEFT                         ,Theft,26-Mar-15,1012 BAYLOR ST                                                                                      ,N,1-Apr-15,B,78703,12,3110971,10073636,38.16568429,-79.07511477
879,20155020601,9,THEFT                         ,Theft,14-May-15,1012 BAYLOR ST                                                                                      ,N,27-May-15,B,78703,12,3110971,10073636,38.16568429,-79.07511477
880,20155024049,9,THEFT                         ,Theft,4-Jun-15,1012 BAYLOR ST                                                                                      ,N,11-Jun-15,B,78703,12,3110971,10073636,38.16568429,-79.07511477
881,20153280868,9,BURGLARY OF VEHICLE           ,Theft,24-Nov-15,1012 BAYLOR ST                                                                                      ,N,30-Nov-15,B,78703,12,3110971,10073636,38.16568429,-79.07511477
882,20151910925,3,AUTO THEFT                    ,Auto Theft,10-Jul-15,1012 CLERMONT AVE                                                                                   ,N,12-Jul-15,G,78702,10,3116555,10066056,30.25501,-97.736048
883,2015370659,1,BURGLARY NON RESIDENCE        ,Burglary,6-Feb-15,1012 E 15TH ST                                                                                      ,N,18-Feb-15,C,78702,8.03,3118729,10073598,35.22835888,-80.82023939
884,20155005416,9,BURGLARY OF VEHICLE           ,Theft,7-Feb-15,1012 EDGECLIFF TER                                                                                  ,N,13-Feb-15,H,78704,14.02,3116145,10064251,30.250076,-97.737482
885,20155042794,9,BURGLARY OF VEHICLE           ,Theft,28-Sep-15,1012 EDGECLIFF TER                                                                                  ,N,21-Oct-15,H,78704,14.02,3116145,10064251,30.250076,-97.737482
886,20155050928,9,BURGLARY OF VEHICLE           ,Theft,18-Nov-15,1012 EDGECLIFF TER                                                                                  ,N,10-Dec-15,H,78704,14.02,3116145,10064251,30.250076,-97.737482
887,2015510431,4,BURG NON RESIDENCE SHEDS      ,Burglary,20-Feb-15,1012 E ST JOHNS AVE                                                                                 ,N,5-Mar-15,I,78752,18.12,3127951,10093678,30.330198,-97.69788365
888,20155049600,4,BURGLARY OF VEHICLE           ,Theft,10-Nov-15,1012 PRAIRIE TRL                                                                                    ,,,E,78758,18.22,3129006,10112247,30.3811695,-97.69318813
889,20151140788,4,BURGLARY NON RESIDENCE        ,Burglary,24-Apr-15,1012 REINLI ST                                                                                      ,N,13-May-15,I,78723,21.05,3125562,10089256,30.318402,-97.70572433
890,20152220615,4,AUTO THEFT                    ,Auto Theft,10-Aug-15,1012 REINLI ST                                                                                      ,N,26-Aug-15,I,78723,21.05,3125562,10089256,30.318402,-97.70572433
891,20153441531,4,BURGLARY OF VEHICLE           ,Theft,10-Dec-15,1012 REINLI ST                                                                                      ,N,15-Dec-15,I,78723,21.05,3125562,10089256,30.318402,-97.70572433
892,2015160219,3,BURGLARY OF VEHICLE           ,Theft,16-Jan-15,1013 ARTHUR STILES RD                                                                               ,N,20-Jan-15,C,78721,21.11,3133916,10067143,30.2568605,-97.68100858
893,20155019519,9,BURGLARY OF VEHICLE           ,Theft,7-May-15,1013 AVONDALE RD                                                                                    ,N,21-May-15,H,78704,14.02,3115798,10063324,50.8629884,0.5473956
894,20152191900,7,THEFT                         ,Theft,7-Aug-15,1013 BANYON ST                                                                                      ,C,13-Aug-15,I,78757,15.04,3121249,10098379,30.343559,-97.718779
895,2015872234,9,BURGLARY OF VEHICLE           ,Theft,29-Mar-15,1013 BONHAM TER                                                                                     ,N,14-Apr-15,H,78704,14.02,3115341,10062585,30.245549,-97.7401824
896,20155018677,1,THEFT                         ,Theft,2-May-15,1013 PEGGOTTY PL                                                                                    ,N,13-May-15,E,78753,18.35,3138639,10114568,30.386905,-97.66242929
897,2015821850,4,BURGLARY OF RESIDENCE         ,Burglary,23-Mar-15,1013 QUAIL PARK DR                                                                                  ,N,2-Apr-15,E,78758,18.19,3126269,10105622,30.363136,-97.70232928
898,20151540944,4,BURGLARY OF RESIDENCE         ,Burglary,3-Jun-15,1013 RUTLAND DR                                                                                     ,C,4-Jun-15,E,78758,18.19,3125756,10106976,32.52209384,-82.90702957
899,20153071837,4,AGG ASSAULT                   ,Agg Assault,3-Nov-15,1013 RUTLAND DR                                                                                     ,N,21-Dec-15,E,78758,18.19,3125756,10106976,32.52209384,-82.90702957
900,20158003169,1,THEFT OF BICYCLE              ,Theft,12-Sep-15,1014 E 8TH ST                                                                                       ,N,16-Sep-15,G,78702,9.01,3118300,10070349,33.42972406,-111.8091903
901,20152531744,4,DEADLY CONDUCT                ,Agg Assault,10-Sep-15,1014 LITTLE ELM PARK                                                                                ,N,23-Sep-15,E,78758,18.19,3125967,10105642,30.3631885,-97.7032236
902,2015310940,9,THEFT OF METAL                ,Theft,31-Jan-15,1014 N LAMAR BLVD                                                                                   ,N,17-Feb-15,B,78703,12,3111268,10073455,30.2757642,-97.75243497
903,20151870897,10,BURGLARY OF RESIDENCE         ,Burglary,6-Jul-15,1014 WAYSIDE DR                                                                                     ,N,8-Jul-15,B,78703,16.02,3104903,10076969,29.98373109,-98.12964106
904,20151660374,5,AUTO THEFT                    ,Auto Theft,15-Jun-15,10152 WADING POOL PATH                                                                              ,N,17-Jun-15,F,78748,24.21,3090621,10033523,30.16765303,-97.82023847
905,20155025740,5,BURGLARY OF VEHICLE           ,Theft,15-Jun-15,10157 ALY MAY DR                                                                                    ,N,16-Jun-15,F,78748,24.21,3091334,10033350,30.16725298,-97.81828323
906,20155010040,1,BURGLARY OF VEHICLE           ,Theft,10-Mar-15,1015 E 10TH ST                                                                                      ,N,8-Apr-15,G,78702,9.01,3118295,10070927,33.87020711,-117.5608377
907,2015161255,9,BURG NON RESIDENCE SHEDS      ,Burglary,16-Jan-15,1015 E 43RD ST                                                                                      ,N,20-Jan-15,B,78751,3.02,3121582,10083070,29.29382786,-94.81495286
908,20155022051,1,BURGLARY OF VEHICLE           ,Theft,23-May-15,1015 E YAGER LN                                                                                     ,N,19-Aug-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
909,20155023334,1,BURGLARY OF VEHICLE           ,Theft,31-May-15,1015 E YAGER LN                                                                                     ,N,4-Jun-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
910,20155023308,1,BURGLARY OF VEHICLE           ,Theft,31-May-15,1015 E YAGER LN                                                                                     ,N,4-Jun-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
911,20158001832,1,BURGLARY OF VEHICLE           ,Theft,1-Jun-15,1015 E YAGER LN                                                                                     ,N,8-Jun-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
912,20155032327,1,BURGLARY OF VEHICLE           ,Theft,24-Jul-15,1015 E YAGER LN                                                                                     ,N,31-Jul-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
913,20155034283,1,BURGLARY OF VEHICLE           ,Theft,5-Aug-15,1015 E YAGER LN                                                                                     ,N,10-Aug-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
914,20155041510,1,BURGLARY OF VEHICLE           ,Theft,20-Sep-15,1015 E YAGER LN                                                                                     ,N,21-Sep-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
915,20155041722,1,BURGLARY OF VEHICLE           ,Theft,21-Sep-15,1015 E YAGER LN                                                                                     ,N,22-Sep-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
